"race_id","date","venue","race_no","config","surface","distance","going","horse_ratings","prize","race_class","sec_time1","sec_time2","sec_time3","sec_time4","sec_time5","sec_time6","sec_time7","time1","time2","time3","time4","time5","time6","time7","place_combination1","place_combination2","place_combination3","place_combination4","place_dividend1","place_dividend2","place_dividend3","place_dividend4","win_combination1","win_dividend1","win_combination2","win_dividend2"
451,"1997-11-22","ST",10,"C+3",0,1800,"GOOD TO YIELDING","105-80",1400000,1,14.02,21.73,23.61,24.77,23.44,NA,NA,14.02,35.75,59.36,84.13,107.57,NA,NA,2,6,7,NA,14,34.5,28.5,NA,2,24,NA,NA
452,"1997-11-26","HV",1,"A",0,1800,"GOOD","40-0",485000,5,13.62,22.72,25.95,25.11,23.79,NA,NA,13.62,36.34,62.29,87.4,111.19,NA,NA,2,9,10,NA,42,49,40.5,NA,2,141.5,NA,NA
453,"1997-11-26","HV",2,"A",0,2200,"GOOD","60-40",625000,4,14.31,23.39,26.47,27.61,23.66,24.54,NA,14.31,37.7,64.17,91.78,115.44,139.98,NA,9,11,6,NA,38.5,23.5,41.5,NA,9,127,NA,NA
454,"1997-11-26","HV",3,"A",0,1000,"GOOD","80-60",850000,3,13.03,21.88,23.02,NA,NA,NA,NA,13.03,34.91,57.93,NA,NA,NA,NA,9,6,3,NA,12,64.5,39.5,NA,9,18,NA,NA
455,"1997-11-26","HV",4,"A",0,1650,"GOOD","60-40",625000,4,27.8,24.34,24.38,25.17,NA,NA,NA,27.8,52.14,76.52,101.69,NA,NA,NA,12,4,3,NA,29,21.5,32.5,NA,12,64.5,NA,NA
456,"1997-11-26","HV",5,"A",0,1200,"GOOD","60-40",625000,4,24.17,22.33,24.16,NA,NA,NA,NA,24.17,46.5,70.66,NA,NA,NA,NA,6,3,5,NA,25.5,14.5,30,NA,6,78,NA,NA
457,"1997-11-26","HV",6,"A",0,1200,"GOOD","80-60",850000,3,24.24,23.25,23.48,NA,NA,NA,NA,24.24,47.49,70.97,NA,NA,NA,NA,5,6,1,NA,19,17.5,29.5,NA,5,57.5,NA,NA
458,"1997-11-26","HV",7,"A",0,1650,"GOOD","80-60",850000,3,27.55,24.09,24.5,24.42,NA,NA,NA,27.55,51.64,76.14,100.56,NA,NA,NA,1,10,12,NA,21.5,28,19.5,NA,1,67.5,NA,NA
459,"1997-11-26","HV",8,"A",0,1650,"GOOD","105-80",1400000,1,27.58,24.39,24.92,23.51,NA,NA,NA,27.58,51.97,76.89,100.4,NA,NA,NA,1,11,7,NA,32,30.5,26,NA,1,101.5,NA,NA
460,"1997-11-30","ST",1,"A",0,1200,"GOOD","60-40",625000,4,24.12,22.86,23.3,NA,NA,NA,NA,24.12,46.98,70.28,NA,NA,NA,NA,14,12,4,NA,34,23,12.5,NA,14,114,NA,NA
461,"1997-11-30","ST",2,"A",0,1400,"GOOD","60-40",625000,4,13.43,21.56,23.68,24.28,NA,NA,NA,13.43,34.99,58.67,82.95,NA,NA,NA,1,2,8,NA,13.5,14.5,22,NA,1,25,NA,NA
462,"1997-11-30","ST",3,"A",0,1000,"GOOD","80-60",850000,3,13.67,21.52,23.08,NA,NA,NA,NA,13.67,35.19,58.27,NA,NA,NA,NA,6,8,7,NA,12,17,30.5,NA,6,21,NA,NA
463,"1997-11-30","ST",4,"A",0,1600,"GOOD","40-0",485000,5,25.19,23.78,24.19,23.59,NA,NA,NA,25.19,48.97,73.16,96.75,NA,NA,NA,4,12,5,NA,23.5,29.5,28,NA,4,49.5,NA,NA
464,"1997-11-30","ST",5,"A",0,1400,"GOOD","60-40",625000,4,13.45,21.14,23.56,24.82,NA,NA,NA,13.45,34.59,58.15,82.97,NA,NA,NA,4,11,5,NA,16.5,23,29,NA,4,34.5,NA,NA
465,"1997-11-30","ST",6,"A",0,1600,"GOOD","60-40",625000,4,25.55,23.31,24.45,23.32,NA,NA,NA,25.55,48.86,73.31,96.63,NA,NA,NA,9,13,8,NA,20,19,45.5,NA,9,50.5,NA,NA
466,"1997-11-30","ST",7,"A",0,1200,"GOOD","80-60",850000,3,23.69,22.56,24.07,NA,NA,NA,NA,23.69,46.25,70.32,NA,NA,NA,NA,11,14,4,NA,211.5,62,11.5,NA,11,1223.5,NA,NA
467,"1997-11-30","ST",8,"A",0,1400,"GOOD","G",4500000,11,13.69,21.62,22.77,22.93,NA,NA,NA,13.69,35.31,58.08,81.01,NA,NA,NA,4,1,6,NA,29,10.5,35.5,NA,4,183.5,NA,NA
468,"1997-11-30","ST",9,"A",0,1400,"GOOD","100-80",1150000,2,14,22.81,23.16,22.7,NA,NA,NA,14,36.81,59.97,82.67,NA,NA,NA,6,7,10,NA,15.5,20,165.5,NA,6,57,NA,NA
469,"1997-11-30","ST",10,"A",0,1600,"GOOD","80-60",850000,3,25.17,23.61,23.98,23.25,NA,NA,NA,25.17,48.78,72.76,96.01,NA,NA,NA,6,5,10,NA,16.5,15,27.5,NA,6,51,NA,NA
470,"1997-12-03","HV",1,"B",0,1650,"GOOD","40-0",485000,5,27.72,23.69,25.23,24.74,NA,NA,NA,27.72,51.41,76.64,101.38,NA,NA,NA,11,4,1,NA,32.5,25,14.5,NA,11,138,NA,NA
471,"1997-12-03","HV",2,"B",0,1000,"GOOD","60-40",625000,4,13.16,21.73,22.88,NA,NA,NA,NA,13.16,34.89,57.77,NA,NA,NA,NA,4,3,11,NA,17.5,38.5,15.5,NA,4,51,NA,NA
472,"1997-12-03","HV",3,"B",0,2200,"GOOD","80-60",850000,3,14.16,23.45,25.61,26.34,25.52,23.55,NA,14.16,37.61,63.22,89.56,115.08,138.63,NA,8,9,1,NA,18.5,18,18,NA,8,49.5,NA,NA
473,"1997-12-03","HV",4,"B",0,1200,"GOOD","65-40",625000,4,23.62,23.4,23.51,NA,NA,NA,NA,23.62,47.02,70.53,NA,NA,NA,NA,4,2,7,NA,12.5,14.5,27.5,NA,4,27,NA,NA
474,"1997-12-03","HV",5,"B",0,1650,"GOOD","60-40",625000,4,27.94,24.77,25.22,23.8,NA,NA,NA,27.94,52.71,77.93,101.73,NA,NA,NA,9,3,8,NA,76.5,22,18,NA,9,265,NA,NA
475,"1997-12-03","HV",6,"B",0,1200,"GOOD","80-60",850000,3,23.59,23.16,23.36,NA,NA,NA,NA,23.59,46.75,70.11,NA,NA,NA,NA,12,5,11,NA,49,13.5,18,NA,12,136.5,NA,NA
476,"1997-12-03","HV",7,"B",0,1000,"GOOD","95-75",1150000,2,12.83,21.36,22.9,NA,NA,NA,NA,12.83,34.19,57.09,NA,NA,NA,NA,1,6,9,NA,12.5,29,20.5,NA,1,22.5,NA,NA
477,"1997-12-03","HV",8,"B",0,1650,"GOOD","80-60",850000,3,27.55,24.52,26.03,23.33,NA,NA,NA,27.55,52.07,78.1,101.43,NA,NA,NA,6,10,9,NA,23,15.5,40.5,NA,6,64,NA,NA
478,"1997-12-07","ST",1,"A+3",0,1200,"GOOD","G",750000,6,24.33,22.45,23.94,NA,NA,NA,NA,24.33,46.78,70.72,NA,NA,NA,NA,4,6,10,NA,13.5,18,33,NA,4,48,NA,NA
479,"1997-12-07","ST",2,"A+3",0,1200,"GOOD","60-40",625000,4,24.56,23.14,22.98,NA,NA,NA,NA,24.56,47.7,70.68,NA,NA,NA,NA,12,3,2,NA,17,13,60.5,NA,12,54.5,NA,NA
480,"1997-12-07","ST",3,"A+3",0,1200,"GOOD","115-90",1750000,1,24.12,22.05,22.36,NA,NA,NA,NA,24.12,46.17,68.53,NA,NA,NA,NA,6,3,2,NA,11,15,23.5,NA,6,17,NA,NA
481,"1997-12-07","ST",4,"A+3",0,1600,"GOOD","60-40",625000,4,25.38,23.42,24.58,23.12,NA,NA,NA,25.38,48.8,73.38,96.5,NA,NA,NA,1,2,7,NA,70.5,14,30.5,NA,1,223.5,NA,NA
482,"1997-12-07","ST",5,"A+3",0,1400,"GOOD","40-10",485000,5,13.89,22.94,23.83,22.81,NA,NA,NA,13.89,36.83,60.66,83.47,NA,NA,NA,1,6,12,NA,13.5,35.5,57.5,NA,1,29.5,NA,NA
483,"1997-12-07","ST",6,"A+3",0,1200,"GOOD","80-60",850000,3,24.72,22.62,22.73,NA,NA,NA,NA,24.72,47.34,70.07,NA,NA,NA,NA,1,10,11,NA,13.5,49,49,NA,1,29,NA,NA
484,"1997-12-07","ST",7,"A+3",0,1400,"GOOD","60-40",625000,4,13.66,21.95,24.45,23.34,NA,NA,NA,13.66,35.61,60.06,83.4,NA,NA,NA,4,7,2,NA,32,124.5,20.5,NA,4,97.5,NA,NA
485,"1997-12-07","ST",8,"A+3",0,1800,"GOOD","G",2300000,13,14.16,22.34,24.53,24.41,23.13,NA,NA,14.16,36.5,61.03,85.44,108.57,NA,NA,9,11,4,NA,20,53,22,NA,9,58,NA,NA
486,"1997-12-07","ST",9,"A+3",0,2000,"GOOD","G",1.6e+07,11,26.17,24.91,25.77,23.38,22.27,NA,NA,26.17,51.08,76.85,100.23,122.5,NA,NA,1,3,9,NA,11,16.5,33.5,NA,1,14,NA,NA
487,"1997-12-07","ST",10,"A+3",0,1600,"GOOD","80-60",850000,3,24.92,24.31,24.47,22.69,NA,NA,NA,24.92,49.23,73.7,96.39,NA,NA,NA,7,5,13,NA,12.5,38,65.5,NA,7,20,NA,NA
488,"1997-12-07","ST",11,"A+3",0,1400,"GOOD","80-60",850000,3,13.95,21.75,23.67,23.32,NA,NA,NA,13.95,35.7,59.37,82.69,NA,NA,NA,7,6,11,NA,15,57.5,36,NA,7,32,NA,NA
489,"1997-12-13","ST",1,"B+2",0,1200,"GOOD","60-40",NA,4,23.8,23.69,23.59,NA,NA,NA,NA,23.8,47.49,71.08,NA,NA,NA,NA,6,4,14,NA,56.5,12.5,41,NA,6,199,NA,NA
490,"1997-12-13","ST",2,"B+2",0,1800,"GOOD","40-0",NA,5,14.17,23,24.72,24.59,24.41,NA,NA,14.17,37.17,61.89,86.48,110.89,NA,NA,7,12,13,NA,33.5,22,19,NA,7,110,NA,NA
491,"1997-12-13","ST",3,"A",1,1200,"GOOD","60-40",NA,4,23.64,22.81,24.21,NA,NA,NA,NA,23.64,46.45,70.66,NA,NA,NA,NA,7,2,6,NA,21,42.5,30.5,NA,7,54.5,NA,NA
492,"1997-12-13","ST",4,"B+2",0,1200,"GOOD TO YIELDING","40-10",NA,5,24.06,23.12,23.93,NA,NA,NA,NA,24.06,47.18,71.11,NA,NA,NA,NA,2,6,9,NA,25,42.5,18,NA,2,77.5,NA,NA
493,"1997-12-13","ST",5,"B+2",0,1400,"GOOD TO YIELDING","60-40",NA,4,13.66,22.5,23.62,23.83,NA,NA,NA,13.66,36.16,59.78,83.61,NA,NA,NA,1,14,3,NA,14.5,191,16.5,NA,1,32,NA,NA
494,"1997-12-13","ST",6,"A",1,1800,"GOOD","65-40",NA,4,13.7,22.44,25.23,24.97,24.78,NA,NA,13.7,36.14,61.37,86.34,111.12,NA,NA,14,4,11,NA,47.5,37,28.5,NA,14,180.5,NA,NA
495,"1997-12-13","ST",7,"B+2",0,1800,"GOOD TO YIELDING","80-60",NA,3,14.25,22.56,23.55,24.98,24.15,NA,NA,14.25,36.81,60.36,85.34,109.49,NA,NA,10,3,1,NA,27.5,13,31.5,NA,10,120,NA,NA
496,"1997-12-13","ST",8,"B+2",0,1200,"GOOD TO YIELDING","90-70",NA,2,24.92,23.66,22.2,NA,NA,NA,NA,24.92,48.58,70.78,NA,NA,NA,NA,12,9,11,NA,31,21,54,NA,12,127,NA,NA
497,"1997-12-13","ST",9,"B+2",0,1600,"GOOD TO YIELDING","100-80",NA,2,24.55,23.22,24.11,23.71,NA,NA,NA,24.55,47.77,71.88,95.59,NA,NA,NA,1,2,10,NA,17.5,17,42,NA,1,50,NA,NA
498,"1997-12-13","ST",10,"B+2",0,1400,"GOOD TO YIELDING","80-60",NA,3,13.81,22.28,24.05,22.8,NA,NA,NA,13.81,36.09,60.14,82.94,NA,NA,NA,4,5,1,NA,15,30,30.5,NA,4,46.5,NA,NA
499,"1997-12-17","HV",1,"C",0,1200,"GOOD","60-40",NA,4,24.3,22.62,23.26,NA,NA,NA,NA,24.3,46.92,70.18,NA,NA,NA,NA,8,6,2,NA,17,25.5,21.5,NA,8,57,NA,NA
500,"1997-12-17","HV",2,"C",0,1200,"GOOD","60-40",NA,4,24.24,22.97,24.08,NA,NA,NA,NA,24.24,47.21,71.29,NA,NA,NA,NA,10,3,4,NA,20.5,15.5,116,NA,10,82,NA,NA
501,"1997-12-17","HV",3,"C",0,1650,"GOOD","40-10",NA,5,27.7,24.55,25.45,24.19,NA,NA,NA,27.7,52.25,77.7,101.89,NA,NA,NA,2,9,4,10,27,24.5,10.1,16.5,2,98,NA,NA
502,"1997-12-17","HV",4,"C",0,1650,"GOOD","60-40",NA,4,27.98,24.39,25.45,23.95,NA,NA,NA,27.98,52.37,77.82,101.77,NA,NA,NA,2,11,1,NA,55,58.5,33.5,NA,2,124,NA,NA
503,"1997-12-17","HV",5,"C",0,1650,"GOOD","60-40",NA,4,28.09,25.19,25.08,23.56,NA,NA,NA,28.09,53.28,78.36,101.92,NA,NA,NA,2,3,10,NA,19.5,67,117.5,NA,2,49.5,NA,NA
504,"1997-12-17","HV",6,"C",0,2200,"GOOD","100-75",NA,2,14.1,23.08,24.84,26.12,26.08,24,NA,14.1,37.18,62.02,88.14,114.22,138.22,NA,12,6,10,NA,13,41,27.5,NA,12,24,NA,NA
505,"1997-12-17","HV",7,"C",0,1200,"GOOD","80-60",NA,3,24.17,23.16,23.28,NA,NA,NA,NA,24.17,47.33,70.61,NA,NA,NA,NA,6,1,8,NA,30.5,27,51.5,NA,6,85,NA,NA
506,"1997-12-17","HV",8,"C",0,1650,"GOOD","80-60",NA,3,27.97,25.08,24.61,23.73,NA,NA,NA,27.97,53.05,77.66,101.39,NA,NA,NA,7,5,4,NA,20,25,15,NA,7,64,NA,NA
507,"1997-12-21","ST",1,"C",0,1000,"GOOD","60-40",NA,4,13.55,21.16,22.66,NA,NA,NA,NA,13.55,34.71,57.37,NA,NA,NA,NA,4,2,3,NA,16,49,13,NA,4,53,NA,NA
508,"1997-12-21","ST",2,"A",1,1650,"GOOD","80-60",NA,3,27.61,22.53,24.33,24.09,NA,NA,NA,27.61,50.14,74.47,98.56,NA,NA,NA,4,6,7,NA,25.5,19.5,31.5,NA,4,82.5,NA,NA
509,"1997-12-21","ST",3,"C",0,1000,"GOOD","80-60",NA,3,13.56,20.52,22.89,NA,NA,NA,NA,13.56,34.08,56.97,NA,NA,NA,NA,4,9,3,NA,18.5,166.5,18,NA,4,46,NA,NA
510,"1997-12-21","ST",4,"A",1,1650,"GOOD","40-0",NA,5,28.22,24.86,23.76,23.8,NA,NA,NA,28.22,53.08,76.84,100.64,NA,NA,NA,13,9,5,NA,54.5,15,57,NA,13,256,NA,NA
511,"1997-12-21","ST",5,"C",0,1800,"GOOD","60-40",NA,4,13.94,21.95,24.06,24.69,24.5,NA,NA,13.94,35.89,59.95,84.64,109.14,NA,NA,8,6,9,NA,21,37.5,50,NA,8,78.5,NA,NA
512,"1997-12-21","ST",6,"C",0,1400,"GOOD","60-40",NA,4,13.44,21.99,23.94,23.51,NA,NA,NA,13.44,35.43,59.37,82.88,NA,NA,NA,13,7,6,NA,26.5,15.5,16,NA,13,108.5,NA,NA
513,"1997-12-21","ST",7,"A",1,1200,"GOOD","105-80",NA,1,23.15,22.12,23.12,NA,NA,NA,NA,23.15,45.27,68.39,NA,NA,NA,NA,4,9,5,NA,10.5,33,50.5,NA,4,19,NA,NA
514,"1997-12-21","ST",8,"C",0,1600,"GOOD","G",NA,12,24.22,22.5,23.72,23.22,NA,NA,NA,24.22,46.72,70.44,93.66,NA,NA,NA,12,4,1,NA,35,14.5,12,NA,12,104,NA,NA
515,"1997-12-21","ST",9,"C",0,1400,"GOOD","105-80",NA,1,13.64,21.61,23.5,22.88,NA,NA,NA,13.64,35.25,58.75,81.63,NA,NA,NA,4,10,9,NA,10.1,63.5,15,NA,4,15,NA,NA
516,"1997-12-21","ST",10,"C",0,1400,"GOOD","80-60",NA,3,13.39,21.67,23.48,23.95,NA,NA,NA,13.39,35.06,58.54,82.49,NA,NA,NA,7,6,10,NA,23,22,59,NA,7,66,NA,NA
517,"1997-12-24","HV",1,"C+3",0,1200,"GOOD","40-0",NA,5,24.1,22.96,23.92,NA,NA,NA,NA,24.1,47.06,70.98,NA,NA,NA,NA,4,3,5,NA,17.5,74.5,32,NA,4,46.5,NA,NA
518,"1997-12-24","HV",2,"C+3",0,1000,"GOOD","60-40",NA,4,13.17,21.74,23.11,NA,NA,NA,NA,13.17,34.91,58.02,NA,NA,NA,NA,1,12,9,NA,12,85.5,72,NA,1,22,NA,NA
519,"1997-12-24","HV",3,"C+3",0,1650,"GOOD","60-40",NA,4,28.61,24.89,24.14,23.98,NA,NA,NA,28.61,53.5,77.64,101.62,NA,NA,NA,11,4,9,NA,70,36,26.5,NA,11,321.5,NA,NA
520,"1997-12-24","HV",4,"C+3",0,2200,"GOOD","40-0",NA,5,14.41,24.55,25.28,26.11,25.06,24.12,NA,14.41,38.96,64.24,90.35,115.41,139.53,NA,9,10,6,NA,33,23.5,83.5,NA,9,123.5,NA,NA
521,"1997-12-24","HV",5,"C+3",0,1200,"GOOD","60-40",NA,4,23.74,23.12,23.33,NA,NA,NA,NA,23.74,46.86,70.19,NA,NA,NA,NA,2,12,10,NA,28,15.5,16,NA,2,74.5,NA,NA
522,"1997-12-24","HV",6,"C+3",0,1200,"GOOD","85-60",NA,3,24,22.58,23.44,NA,NA,NA,NA,24,46.58,70.02,NA,NA,NA,NA,2,3,10,NA,12.5,25.5,71.5,NA,2,22,NA,NA
523,"1997-12-24","HV",7,"C+3",0,1200,"GOOD","80-60",NA,3,24.11,22.67,23.66,NA,NA,NA,NA,24.11,46.78,70.44,NA,NA,NA,NA,12,9,11,NA,13.5,21.5,18.5,NA,12,29.5,NA,NA
524,"1997-12-24","HV",8,"C+3",0,1650,"GOOD","80-60",NA,3,29.5,25.61,23.92,23.18,NA,NA,NA,29.5,55.11,79.03,102.21,NA,NA,NA,7,1,11,NA,29,24,18,NA,7,75.5,NA,NA
525,"1997-12-29","ST",1,"C+3",0,1000,"GOOD","G",NA,6,13.49,21.03,22.64,NA,NA,NA,NA,13.49,34.52,57.16,NA,NA,NA,NA,1,4,7,NA,12,12,41.5,NA,1,23.5,NA,NA
526,"1997-12-29","ST",2,"C+3",0,1600,"GOOD","40-10",NA,5,24.27,22.91,23.33,25.05,NA,NA,NA,24.27,47.18,70.51,95.56,NA,NA,NA,2,7,13,NA,36.5,144.5,15,NA,2,104.5,NA,NA
527,"1997-12-29","ST",3,"C+3",0,1400,"GOOD TO FIRM","40-0",NA,5,13.67,22.05,24.11,23.78,NA,NA,NA,13.67,35.72,59.83,83.61,NA,NA,NA,8,7,11,NA,52,94,35.5,NA,8,145,NA,NA
528,"1997-12-29","ST",4,"C+3",0,1200,"GOOD TO FIRM","60-40",NA,4,24.16,22.78,23.18,NA,NA,NA,NA,24.16,46.94,70.12,NA,NA,NA,NA,5,4,10,NA,13,29,50.5,NA,5,45,NA,NA
529,"1997-12-29","ST",5,"A",1,1200,"GOOD","60-40",NA,4,24.58,22.88,22.55,NA,NA,NA,NA,24.58,47.46,70.01,NA,NA,NA,NA,4,6,3,NA,32,16,34,NA,4,95,NA,NA
530,"1997-12-29","ST",6,"C+3",0,1600,"GOOD TO FIRM","60-40",NA,4,24.89,23.53,24.23,23.56,NA,NA,NA,24.89,48.42,72.65,96.21,NA,NA,NA,11,8,2,NA,18,39,39,NA,11,54,NA,NA
531,"1997-12-29","ST",7,"C+3",0,1400,"GOOD TO FIRM","65-40",NA,4,13.77,22.34,24.11,23.11,NA,NA,NA,13.77,36.11,60.22,83.33,NA,NA,NA,8,7,11,NA,26,107.5,32.5,NA,8,67,NA,NA
532,"1997-12-29","ST",8,"A",1,1200,"GOOD","80-60",NA,3,23.8,22.92,22.84,NA,NA,NA,NA,23.8,46.72,69.56,NA,NA,NA,NA,4,1,5,NA,30,16.5,32.5,NA,4,100.5,NA,NA
533,"1997-12-29","ST",9,"C+3",0,1400,"GOOD TO FIRM","85-60",NA,3,13.61,22.05,23.36,23.5,NA,NA,NA,13.61,35.66,59.02,82.52,NA,NA,NA,3,4,8,NA,23.5,25.5,41.5,NA,3,61,NA,NA
534,"1997-12-29","ST",10,"C+3",0,1800,"GOOD TO FIRM","105-80",NA,1,13.88,22.27,24.16,24.19,23.84,NA,NA,13.88,36.15,60.31,84.5,108.34,NA,NA,1,5,3,NA,32,29,99,NA,1,109,NA,NA
535,"1997-12-29","ST",11,"C+3",0,1600,"GOOD TO FIRM","80-60",NA,3,24.23,23.05,24.59,23.61,NA,NA,NA,24.23,47.28,71.87,95.48,NA,NA,NA,8,1,9,NA,13.5,35,40.5,NA,8,26.5,NA,NA
536,"1998-01-04","HV",1,"A",0,1000,"GOOD TO YIELDING","40-10",NA,5,13,21.33,23.09,NA,NA,NA,NA,13,34.33,57.42,NA,NA,NA,NA,10,6,11,NA,26.5,18.5,17.5,NA,10,76,NA,NA
537,"1998-01-04","HV",2,"A",0,1200,"GOOD TO YIELDING","60-40",NA,4,24.02,22.44,23.58,NA,NA,NA,NA,24.02,46.46,70.04,NA,NA,NA,NA,12,4,2,NA,15.5,26.5,20,NA,12,31,NA,NA
538,"1998-01-04","HV",3,"A",0,1200,"GOOD TO YIELDING","60-40",NA,4,24.31,22.88,23.37,NA,NA,NA,NA,24.31,47.19,70.56,NA,NA,NA,NA,2,9,5,NA,21,27,12.5,NA,2,61,NA,NA
539,"1998-01-04","HV",4,"A",0,1650,"GOOD TO YIELDING","60-40",NA,4,27.45,23.89,25.44,24.5,NA,NA,NA,27.45,51.34,76.78,101.28,NA,NA,NA,8,1,7,NA,30.5,19.5,17.5,NA,8,100,NA,NA
540,"1998-01-04","HV",5,"A",0,1800,"GOOD TO YIELDING","60-40",NA,4,13.44,23.49,25.7,24.67,23.91,NA,NA,13.44,36.93,62.63,87.3,111.21,NA,NA,5,4,10,NA,18.5,24.5,17,NA,5,56.5,NA,NA
541,"1998-01-04","HV",6,"A",0,1200,"GOOD TO YIELDING","80-60",NA,3,23.86,22.92,23.21,NA,NA,NA,NA,23.86,46.78,69.99,NA,NA,NA,NA,1,5,4,NA,21,23,13.5,NA,1,52,NA,NA
542,"1998-01-04","HV",7,"A",0,1650,"GOOD TO YIELDING","110-85",NA,1,27.08,24.59,24.58,23.95,NA,NA,NA,27.08,51.67,76.25,100.2,NA,NA,NA,8,10,6,NA,27.5,24,71.5,NA,8,96,NA,NA
543,"1998-01-04","HV",8,"A",0,1200,"GOOD TO YIELDING","105-80",NA,1,23.62,22.56,23.58,NA,NA,NA,NA,23.62,46.18,69.76,NA,NA,NA,NA,3,10,6,NA,15,32.5,33.5,NA,3,22.5,NA,NA
544,"1998-01-04","HV",9,"A",0,1650,"GOOD TO YIELDING","85-60",NA,3,27.08,24.41,25.08,24.31,NA,NA,NA,27.08,51.49,76.57,100.88,NA,NA,NA,5,2,11,NA,27,32,14,NA,5,77.5,NA,NA
545,"1998-01-04","HV",10,"A",0,1800,"GOOD TO YIELDING","80-60",NA,3,13.64,22.84,24.97,25.17,23.96,NA,NA,13.64,36.48,61.45,86.62,110.58,NA,NA,3,10,4,NA,22.5,114.5,29.5,NA,3,75.5,NA,NA
546,"1998-01-07","HV",1,"B",0,1650,"GOOD","40-0",NA,5,27.8,24.14,25.27,23.91,NA,NA,NA,27.8,51.94,77.21,101.12,NA,NA,NA,10,1,4,NA,151.5,18.5,27.5,NA,10,662,NA,NA
547,"1998-01-07","HV",2,"B",0,1200,"GOOD","60-40",NA,4,24.12,23.81,23.24,NA,NA,NA,NA,24.12,47.93,71.17,NA,NA,NA,NA,12,2,6,NA,15,19.5,28.5,NA,12,32,NA,NA
548,"1998-01-07","HV",3,"B",0,1000,"GOOD","60-40",NA,4,12.94,21.61,23.31,NA,NA,NA,NA,12.94,34.55,57.86,NA,NA,NA,NA,6,9,3,NA,31,19,23.5,NA,6,84,NA,NA
549,"1998-01-07","HV",4,"B",0,1650,"GOOD","60-40",NA,4,27.89,24.56,24.67,23.99,NA,NA,NA,27.89,52.45,77.12,101.11,NA,NA,NA,9,5,4,NA,24,16,16.5,NA,9,84.5,NA,NA
550,"1998-01-07","HV",5,"B",0,1650,"GOOD","60-40",NA,4,27.97,23.84,25.27,23.9,NA,NA,NA,27.97,51.81,77.08,100.98,NA,NA,NA,4,3,1,NA,22.5,23,32,NA,4,78.5,NA,NA
551,"1998-01-07","HV",6,"B",0,1200,"GOOD","80-60",NA,3,23.73,23.24,22.99,NA,NA,NA,NA,23.73,46.97,69.96,NA,NA,NA,NA,8,12,1,5,13,18.5,10.5,10.1,8,20,NA,NA
552,"1998-01-07","HV",7,"B",0,1000,"GOOD","80-60",NA,3,12.64,21.53,23.39,NA,NA,NA,NA,12.64,34.17,57.56,NA,NA,NA,NA,5,1,8,NA,11,18.5,35.5,NA,5,15.5,NA,NA
553,"1998-01-07","HV",8,"B",0,1650,"GOOD","80-60",NA,3,27.98,24.64,24.83,23.45,NA,NA,NA,27.98,52.62,77.45,100.9,NA,NA,NA,3,8,11,NA,27.5,32,23.5,NA,3,86,NA,NA
554,"1998-01-11","ST",1,"A",0,1200,"GOOD TO YIELDING","60-40",NA,4,23.62,22.7,23.68,NA,NA,NA,NA,23.62,46.32,70,NA,NA,NA,NA,4,3,9,NA,28.5,17,106,NA,4,82,NA,NA
555,"1998-01-11","ST",2,"A",0,1400,"GOOD TO YIELDING","60-40",NA,4,13.52,22,23.34,23.95,NA,NA,NA,13.52,35.52,58.86,82.81,NA,NA,NA,2,5,3,NA,38.5,19.5,16.5,NA,2,118.5,NA,NA
556,"1998-01-11","ST",3,"A",0,1800,"GOOD TO YIELDING","80-60",NA,3,14.02,22.45,24.98,24.81,23.4,NA,NA,14.02,36.47,61.45,86.26,109.66,NA,NA,4,5,12,NA,16.5,25,17,NA,4,48.5,NA,NA
557,"1998-01-11","ST",4,"A",0,1400,"GOOD TO YIELDING","60-40",NA,4,13.7,21.88,24.16,24.08,NA,NA,NA,13.7,35.58,59.74,83.82,NA,NA,NA,13,4,12,NA,110,26,25,NA,13,496,NA,NA
558,"1998-01-11","ST",5,"A",0,1200,"YIELDING","80-60",NA,3,23.66,22.84,23.85,NA,NA,NA,NA,23.66,46.5,70.35,NA,NA,NA,NA,9,1,2,NA,17.5,21.5,20,NA,9,67,NA,NA
559,"1998-01-11","ST",6,"A",0,1200,"YIELDING","100-80",NA,2,23.67,22.89,23.99,NA,NA,NA,NA,23.67,46.56,70.55,NA,NA,NA,NA,5,3,9,NA,17.5,34.5,17,NA,5,46.5,NA,NA
560,"1998-01-11","ST",7,"A",0,1600,"YIELDING","G",NA,11,25.44,22.91,23.41,23.21,NA,NA,NA,25.44,48.35,71.76,94.97,NA,NA,NA,9,2,10,NA,70,19,80,NA,9,651,NA,NA
561,"1998-01-11","ST",8,"A",0,2000,"YIELDING","G",NA,11,25.66,24.12,25.7,24.55,22.94,NA,NA,25.66,49.78,75.48,100.03,122.97,NA,NA,3,1,7,NA,15,11.5,18.5,NA,3,39,NA,NA
562,"1998-01-11","ST",9,"A",0,1400,"YIELDING","80-60",NA,3,13.47,21.52,24.3,24.06,NA,NA,NA,13.47,34.99,59.29,83.35,NA,NA,NA,8,9,5,NA,13.5,55.5,16.5,NA,8,23.5,NA,NA
563,"1998-01-11","ST",10,"A",0,1600,"YIELDING","100-80",NA,2,24.5,22.75,24.11,24.04,NA,NA,NA,24.5,47.25,71.36,95.4,NA,NA,NA,13,9,6,NA,15,30,20,NA,13,34,NA,NA
